Cog,CommunicationState,Latitude,Longitude,MessageID,NavigationalStatus,PositionAccuracy,Raim,RateOfTurn,RepeatIndicator,Sog,Spare,SpecialManoeuvreIndicator,Timestamp,TrueHeading,UserID,Valid
210.1,59916,-7.182948333333333,112.70854166666666,1,0,"false","true",-128,0,0,0,0,9,511,525017081,"true"
123.1,59916,53.639736666666664,8.109803333333334,3,5,"false","false",0,0,0,0,0,10,328,636015106,"true"
106,59916,52.429055,4.749495,3,0,"true","true",-128,0,8.6,0,0,8,511,244650746,"true"
360,59916,51.28026666666666,4.339813333333334,1,0,"true","true",0,0,0,0,0,9,187,205360090,"true"
93.5,59916,22.294266666666665,114.19961666666667,1,0,"false","false",-128,0,0,0,0,7,167,477995442,"true"
360,59916,49.488573333333335,0.12291833333333332,3,8,"true","true",-128,0,0,0,0,9,511,227893870,"true"
0,59916,35.094568333333335,129.09506166666668,3,5,"true","true",0,0,0,0,0,8,354,538009596,"true"
360,59916,-34.34686333333333,-58.690666666666665,1,0,"true","true",-128,1,0,0,0,9,511,701006428,"true"
77,59916,51.873756666666665,5.911838333333334,3,0,"false","true",-128,0,5.6,0,0,10,511,211768950,"true"
143,59916,57.50201666666667,-1.7758483333333333,1,15,"false","false",0,0,0,0,0,8,257,232025939,"true"
95.3,59916,69.98563666666668,20.663858333333334,1,0,"false","true",-128,0,0,0,0,8,511,257063150,"true"
277.5,59916,62.66635,6.361605,1,0,"false","false",0,0,0,0,0,7,155,259204000,"true"
360,59916,64.5011,10.912698333333333,1,6,"true","true",-128,0,0,0,0,9,511,257128500,"true"
119.6,59916,65.118455,12.323274999999999,1,0,"false","false",0,0,0,0,0,8,110,257451000,"true"
268.8,59916,39.23934833333333,-76.53321,1,0,"true","false",0,0,0,0,0,10,322,367576060,"true"
360,59916,52.37739333333333,4.900663333333333,1,0,"true","true",-128,0,0,0,0,9,511,244780931,"true"
360,59916,51.700624999999995,5.057301666666667,1,0,"true","true",-128,0,0,0,0,9,511,244170396,"true"
226.6,59916,30.02244166666667,-93.98490333333332,3,5,"false","false",0,0,0,0,0,7,250,366932750,"true"
360,59916,24.547713333333334,54.456336666666665,3,3,"false","false",0,0,0,0,0,9,268,470474000,"true"
104.6,59916,69.00891166666666,33.017428333333335,3,5,"false","false",0,0,0,0,0,7,264,273611280,"true"
335.4,59916,29.993628333333334,-93.91026166666667,1,12,"true","false",0,0,0,0,0,5,45,367614860,"true"
256,59916,66.02235333333333,12.624053333333334,3,5,"false","false",0,0,0,0,0,8,224,258691000,"true"
280,59916,62.85036,7.131318333333334,3,5,"false","false",0,0,0,0,0,8,81,257699900,"true"
26.6,59916,59.4056,5.28563,3,5,"false","false",-128,0,0,0,0,8,511,257127680,"true"
204.6,59916,29.820933333333336,-93.97093333333333,1,12,"false","false",-128,0,0,0,0,9,511,367637760,"true"
180.2,59916,68.06949833333333,13.540223333333333,1,0,"false","false",0,0,0,0,0,10,120,257436500,"true"
39.8,59916,63.758633333333336,8.452221666666667,1,0,"true","false",-128,0,0,0,0,8,511,257715600,"true"
360,59916,53.197536666666664,5.781748333333334,1,0,"true","true",-128,0,0,0,0,9,511,244024739,"true"
0,59916,51.68268166666667,4.575133333333333,3,15,"true","true",-128,0,0,0,0,9,511,244615370,"true"
80.8,59916,51.81789333333334,4.878114999999999,1,0,"true","false",0,0,10.2,0,2,5,82,269057415,"true"
91.6,59916,52.78652833333333,5.602016666666667,3,0,"true","false",-127,0,1.4,0,0,10,252,235084466,"true"
59.6,59916,53.25148333333333,6.686445,1,0,"true","true",-128,0,6.2,0,0,9,511,244660959,"true"
150.6,59916,49.29305333333333,-123.231355,3,1,"false","false",0,0,0,0,0,10,149,256794000,"true"
310,59916,51.890695,4.456983333333333,3,5,"false","false",0,0,0,0,0,10,285,244203000,"true"
314.9,59916,36.022000000000006,27.42471,1,0,"true","false",0,0,12.3,0,0,6,311,352383000,"true"
6.5,59916,48.717776666666666,-3.965238333333333,3,5,"false","false",-128,0,0.4,0,2,10,511,227593420,"true"
360,59916,51.81927833333334,4.90447,1,15,"true","true",0,0,0,0,1,9,334,244150604,"true"
8,59916,-29.817238333333332,31.38648,1,0,"false","false",0,0,3.3,0,0,15,266,538005734,"true"
360,59916,51.63595833333333,5.993616666666667,1,0,"false","false",-128,0,0,0,0,9,511,244700602,"true"
360,59916,27.468276666666668,-82.69629333333334,1,0,"true","true",-128,0,0,0,1,9,511,366898790,"true"
227.6,59916,48.72177166666667,-3.956841666666667,1,0,"true","false",0,0,7.4,0,0,9,230,228263700,"true"
8.6,59916,45.580976666666665,-122.76027,1,15,"true","false",0,1,0,0,0,6,124,367301450,"true"
305.1,59916,37.55932,23.634161666666667,1,0,"true","false",0,0,12.4,0,0,8,308,241006000,"true"
53.8,59916,40.644885,-74.11182833333334,1,0,"true","false",0,0,0,0,0,10,156,367544970,"true"
201.5,59916,60.11489666666667,5.163873333333333,1,0,"false","false",0,0,0,0,0,10,246,258084000,"true"
177.9,59916,54.04336333333333,0.3912583333333333,1,0,"true","false",5,0,0.1,0,0,54,291,244170080,"true"
178.1,59916,34.555385,134.627895,3,0,"false","false",0,0,10.6,0,0,10,179,431602277,"true"
286.7,59916,40.58015666666667,13.515369999999999,1,0,"true","false",-128,0,16.1,0,0,39,511,215416000,"true"
74.2,59916,40.76979333333334,13.969651666666666,1,0,"false","false",127,0,21.3,0,0,42,74,247362200,"true"
360,59916,53.624525,9.513058333333333,3,5,"true","true",0,0,0,0,0,9,255,211321680,"true"
293.5,59916,35.485609999999994,139.78490833333333,3,5,"false","false",0,0,0,0,0,10,39,432916000,"true"
0,59916,41.220128333333335,13.59282,3,1,"false","false",-128,0,0,0,0,44,511,247223600,"true"
136.3,59916,1.4414533333333333,104.01917166666667,3,1,"false","false",-128,0,0,0,0,10,511,533000315,"true"
0,59916,51.442886666666666,3.719055,3,0,"false","false",-128,0,0,0,0,10,511,244690408,"true"
335.9,59916,53.54308666666667,9.918716666666667,3,0,"false","false",0,0,0,0,0,10,270,218020020,"true"
216.6,59916,51.463613333333335,0.33105666666666667,2,5,"false","false",0,0,0,0,0,9,324,255805989,"true"
270.4,59916,60.08470833333333,26.976535000000002,1,0,"false","false",-128,0,0,0,0,17,511,273425090,"true"
290.5,59916,57.63967,11.453868333333332,3,0,"false","false",-127,0,11.8,0,0,9,287,219022326,"true"
320.9,59916,36.85930333333333,-76.32561833333332,1,0,"false","false",-128,0,0,0,0,10,511,366982270,"true"
329,59916,41.23173333333333,13.569700000000001,3,5,"false","false",-128,0,0,0,0,3,511,247223500,"true"
301,59916,49.19965666666667,-122.91114999999999,1,15,"true","false",-128,0,0,0,0,7,511,316005623,"true"
360,59916,53.52945,10.040294999999999,3,5,"true","true",-128,0,0,0,0,9,511,211755810,"true"
104.7,59916,36.39523166666667,23.71840166666667,1,0,"false","false",0,0,0.2,0,0,9,345,574322000,"true"
255.1,59916,70.53378,23.245308333333334,3,0,"true","false",127,0,3.4,0,0,9,251,257077510,"true"
319.9,59916,34.776041666666664,134.651245,1,0,"false","true",0,0,0,0,0,9,212,431010357,"true"
234,59916,32.43864333333333,-118.66817333333333,1,0,"true","false",2,0,12,0,0,1,239,477181600,"true"
86.8,59916,26.086875000000003,-80.18426500000001,1,11,"false","false",0,0,0,0,0,8,160,319232100,"true"
258,59916,59.78746666666667,24.456983333333334,1,0,"false","false",0,0,12.7,0,0,17,259,538010832,"true"
360,59916,46.15703166666666,-123.402325,1,0,"true","true",-128,1,0,0,0,9,511,367380280,"true"
360,59916,44.15992166666667,28.804808333333334,3,1,"false","false",0,0,0.1,0,0,9,174,257953000,"true"
18.3,59916,53.56240666666667,6.74904,1,0,"false","false",0,0,0,2,0,8,2,211181900,"true"
133,59916,59.316445,18.108518333333333,1,0,"false","false",-128,0,4.5,0,0,10,511,265590730,"true"
360,59916,53.323006666666664,6.949485,1,0,"true","true",0,0,0,0,0,9,292,244030670,"true"
11.5,59916,29.93309833333333,-90.060565,1,0,"false","false",0,0,12.8,0,0,4,11,368006860,"true"
54.4,59916,55.54580333333333,12.444003333333335,1,0,"false","false",0,0,7.9,0,0,10,56,219461000,"true"
116.6,59916,51.87397333333333,5.805781666666666,1,0,"true","true",-128,0,6.4,0,1,10,511,211806560,"true"
6.7,59916,28.49566666666667,-13.857975000000001,1,0,"false","false",127,0,0.1,0,0,10,268,224179000,"true"
82.9,59916,1.2909416666666667,104.00832666666666,1,0,"false","false",0,0,0.3,0,0,60,347,405000251,"true"
172,59916,53.469175,10.190410000000002,1,0,"true","true",-128,0,0,0,0,8,511,211408230,"true"
254.4,59916,49.97493,-2.7934766666666664,1,0,"true","false",0,0,19.2,0,0,9,254,368359000,"true"
300.2,59916,1.2704916666666668,103.76678333333332,3,5,"false","false",0,0,0,0,0,9,300,636016775,"true"
143.7,59916,60.205733333333335,25.623966666666668,3,0,"false","false",0,0,0,0,0,9,163,230125940,"true"
0,59916,51.710026666666664,4.814783333333334,1,15,"true","true",-128,0,0,0,0,10,511,244660179,"true"
84.3,59916,54.360686666666666,10.02832,1,0,"true","false",0,0,6.9,0,0,8,86,212255000,"true"
202.1,59916,51.88883,4.418651666666666,1,0,"false","false",-128,0,0.1,0,0,8,511,244050469,"true"
360,59916,51.88126,4.267616666666667,3,5,"true","true",-128,0,0,0,1,10,511,244710903,"true"
359.4,59916,37.71597,-9.660011666666666,1,0,"false","false",-127,0,9.4,0,0,9,352,248533000,"true"
149.4,59916,13.273798333333334,100.69290833333334,1,0,"true","true",-128,0,8,0,0,9,511,567999993,"true"
275.6,59916,22.539589999999997,120.298455,3,5,"false","false",0,0,0,0,0,10,322,636015386,"true"
11.3,59916,-19.247916666666665,146.833235,3,0,"false","false",-128,0,7.2,0,0,6,511,503414800,"true"
360,59916,52.360168333333334,4.904624999999999,1,0,"true","true",-128,0,0,0,0,10,511,244660197,"true"
190.2,59916,53.51433333333333,9.931713333333333,1,0,"false","false",-128,0,0,0,1,8,511,211471880,"true"
0,59916,51.97006833333333,5.8120883333333335,3,0,"true","true",-128,0,0,0,0,10,511,244710362,"true"
345,59916,40.642716666666665,-74.07138333333334,1,0,"true","false",0,0,0.1,0,0,10,264,366952790,"true"
128,59916,53.41225833333333,10.396801666666667,1,8,"true","true",-128,0,7.1,0,0,10,511,270328000,"true"
356.4,59916,51.350321666666666,4.264035,3,5,"true","false",0,0,0.1,0,0,9,292,477321000,"true"
145.2,59916,37.802103333333335,-122.39908333333332,1,0,"false","false",6,0,0,0,0,8,234,367328780,"true"
123.2,59916,21.311693333333334,-157.87588333333332,1,11,"false","false",0,0,5.3,0,0,8,124,338627000,"true"
61.1,59916,48.149348333333336,16.93753,1,0,"true","true",-128,0,9.6,0,0,9,511,267210269,"true"
360,59916,37.93263666666667,23.684745000000003,1,5,"true","true",-128,0,0.1,6,0,10,511,256301000,"true"
299.9,59916,49.190105,-122.91230666666667,1,0,"false","true",0,0,0,0,0,11,28,316006101,"true"
23.9,59916,37.44279166666667,126.58232166666667,1,0,"true","true",-128,0,18.3,0,0,9,25,440020080,"true"
346,59916,41.2106,1.7303366666666666,3,5,"false","false",0,0,0,0,0,9,343,224375000,"true"
150.8,59916,70.63022666666667,23.65555833333333,1,0,"true","true",-128,0,0,0,0,10,511,257667800,"true"
248.6,59916,34.771928333333335,134.64576666666667,1,0,"false","false",0,0,0,0,0,10,180,431006179,"true"
0,59916,53.518294999999995,9.96649,1,0,"true","true",-128,0,0,0,1,10,511,211513370,"true"
360,59916,43.524256666666666,6.947204999999999,3,5,"false","false",0,0,102.3,0,0,60,308,319501000,"true"
306.5,59916,-38.03416333333333,-57.530483333333336,3,0,"true","true",-128,0,0,0,0,9,511,701001058,"true"
322.4,59916,59.455415,18.308583333333335,1,15,"true","false",-3,0,0.1,0,0,9,215,265001080,"true"
360,59916,53.19525333333333,5.767815,1,0,"false","false",-128,0,0,0,0,10,511,244660264,"true"
262.5,59916,38.795460000000006,-74.91162333333334,3,0,"false","false",0,0,3.2,0,0,11,265,345090011,"true"
165,59916,49.29198333333333,-123.03227833333334,3,5,"true","false",0,0,0,0,0,8,253,636020122,"true"
260.8,59916,36.129493333333336,-4.8774983333333335,1,0,"false","false",0,0,15.1,0,0,8,258,351127000,"true"
360,59916,52.37249333333333,4.907475000000001,1,0,"true","true",-128,0,0,0,0,10,511,244730907,"true"
352.4,59916,59.45068333333334,24.672349999999998,1,5,"false","false",0,0,0,0,0,17,132,276809000,"true"
209.2,59916,59.14043,5.029351666666667,3,1,"false","true",-128,0,0.3,0,3,10,511,992572500,"true"
194.5,59916,51.441988333333335,4.012265,1,0,"true","true",-128,0,7.7,0,0,10,511,244140444,"true"
360,59916,53.57793166666667,8.535268333333333,1,0,"true","true",-128,0,0,0,0,9,511,211590050,"true"
353.9,59916,62.41305833333333,6.328446666666666,1,0,"false","false",0,0,0,0,0,8,358,257090550,"true"
341.9,59916,53.865946666666666,8.706633333333334,1,7,"false","false",0,0,0,0,0,46,219,211288860,"true"
29.1,59916,43.346115000000005,-3.0438199999999997,3,5,"true","false",0,0,0,0,0,9,33,255806267,"true"
292.7,59916,37.93634,23.647816666666664,3,5,"false","false",0,0,0,0,0,11,37,232047530,"true"
161,59916,62.47079333333333,6.221593333333333,3,5,"false","false",2,0,0,0,0,7,511,257556500,"true"
285.4,59916,52.40669666666667,4.868188333333333,3,5,"false","true",-128,0,0,0,1,11,511,244170981,"true"
49.5,59916,29.748458333333335,-95.29225333333333,1,15,"false","true",-128,0,0,0,0,9,511,367337690,"true"
360,59916,53.52582833333334,10.002063333333332,1,0,"true","true",-128,0,0,0,0,4,511,211330180,"true"
245.5,59916,1.1926433333333333,103.84493,1,0,"false","false",12,0,11.4,0,0,10,247,304053000,"true"
60.4,59916,51.64692,3.9196483333333334,1,0,"false","false",0,0,0,0,0,11,267,244250000,"true"
101.3,59916,44.14881833333333,28.66685,1,5,"true","false",0,0,0.1,0,0,9,346,264900423,"true"
202.6,59916,53.525063333333335,10.006778333333333,1,0,"true","false",0,0,0,0,0,5,300,211587730,"true"
0,59916,-38.03566166666667,-57.53179333333333,1,8,"false","true",-128,0,0,0,0,10,511,701006150,"true"
89.8,59916,53.540868333333336,9.909588333333334,1,0,"true","true",-128,0,8.6,0,0,7,511,211550380,"true"
360,59916,52.328203333333335,4.920968333333334,3,0,"true","true",-128,0,0,0,0,10,511,244130359,"true"
0,59916,35.44117333333334,139.66989833333335,1,0,"false","false",0,0,0,0,0,9,295,431021926,"true"
118,59916,42.76961666666667,132.92893333333333,3,1,"false","false",11,0,0.3,0,0,8,204,352002198,"true"
337.3,59916,27.882369999999998,-82.53224166666668,1,5,"true","false",-1,0,0,0,0,11,92,367511310,"true"
280.6,59916,53.10892166666667,6.070381666666666,1,0,"true","true",-128,0,0,0,1,11,511,244149513,"true"
231.9,59916,39.36900833333333,-81.50895833333334,1,8,"false","false",0,0,5.4,0,0,10,232,367320710,"true"
0,59916,52.49562,4.214716666666667,3,5,"true","true",-128,0,0,0,0,9,511,244190131,"true"
231.8,59916,53.223094999999994,7.449558333333333,3,5,"true","false",0,0,0,0,2,10,203,255805540,"true"
80.6,59916,22.30830166666667,114.12378333333332,3,8,"false","false",0,0,0.1,0,0,0,511,413845758,"true"
0,59916,52.63892833333333,6.069683333333333,1,0,"true","true",-128,0,0,0,0,10,511,244670346,"true"
31.8,59916,50.90631333333333,-1.4432866666666666,3,3,"false","false",127,0,1.1,0,0,11,36,235004829,"true"
343.1,59916,60.16947833333334,24.972796666666667,3,5,"true","false",0,0,0,0,0,10,243,230290000,"true"
313.7,59916,55.72389166666667,12.603655,1,0,"false","false",0,0,0,0,0,10,201,219007835,"true"
337.1,59916,20.954115,106.53645833333333,1,0,"false","false",-128,0,0.1,0,0,10,511,574012500,"true"
0,59916,42.870536666666666,132.682525,1,0,"false","true",-128,0,0,0,0,9,511,273451210,"true"
360,59916,45.4389,13.516123333333333,3,5,"true","true",-128,0,0,0,0,10,511,238499640,"true"
360,59916,51.88451833333333,4.291375,3,5,"true","true",-128,0,0,0,0,10,511,211792410,"true"
360,59916,52.405905,4.886355,1,0,"true","true",-128,0,0,0,0,10,511,244690898,"true"
360,59916,46.15943333333333,-1.221875,1,0,"false","false",-128,0,0,0,0,10,511,227960840,"true"
313.1,59916,53.323,-3.2623333333333333,1,9,"false","false",0,0,0,0,0,11,294,235105693,"true"
231.2,59916,51.163491666666665,1.6713233333333333,1,0,"false","false",0,0,15.1,0,0,5,228,636019809,"true"
32.5,59916,51.10232166666666,1.6654583333333333,1,0,"false","false",0,0,12,0,0,6,31,232033026,"true"
102,59916,50.97022166666667,1.8683766666666666,1,0,"false","true",0,0,0,0,0,7,244,228283700,"true"
51.4,59916,51.137115,1.68135,3,3,"false","false",-127,0,2,0,0,11,2,235111562,"true"
191.9,59916,53.52713000000001,10.057626666666666,3,5,"false","false",-128,0,0.1,0,1,9,511,211242870,"true"
360,59916,43.63787166666667,-79.3805,1,0,"true","true",-128,0,0,0,0,10,511,316044324,"true"
40.2,59916,35.15408333333333,129.16613333333333,1,0,"true","false",-128,0,9,0,0,7,40,440055170,"true"
340.7,59916,52.396925,4.863748333333334,1,0,"true","true",-128,0,0,0,0,10,511,244373397,"true"
360,322060,52.94471,5.402158333333333,1,0,"false","true",-128,0,102.3,0,0,6,511,246352000,"true"
55.6,59916,51.708425000000005,4.623055,3,5,"true","true",-128,0,0,0,0,9,511,244660305,"true"
360,59916,52.88732,5.360895,3,8,"true","true",-128,0,0,0,0,10,511,244770005,"true"
303.4,59916,51.43577666666667,4.014936666666666,1,0,"false","false",-128,0,10.4,0,0,9,511,244070504,"true"
0,59916,-7.2095,112.726285,1,0,"true","true",-128,0,0,0,0,9,511,525750550,"true"
283,59916,28.184303333333332,-15.128616666666666,1,0,"false","false",0,0,6.5,0,0,10,283,370545000,"true"
348.3,59916,37.85550833333333,-9.629035,1,0,"false","false",0,0,9.7,0,0,8,352,225369000,"true"
0,59916,50.72687333333333,1.5873816666666667,1,7,"false","false",0,0,0,0,0,10,246,246742000,"true"
354.3,59916,39.977563333333336,-75.09324,3,0,"true","false",0,0,0,0,0,4,334,636017260,"true"
165.9,59916,10.585263333333334,107.028115,2,5,"true","false",0,0,0,0,0,7,0,538006099,"true"
331.2,59916,1.2503116666666665,103.85792666666666,1,5,"true","false",-127,0,6.7,0,0,9,334,563077060,"true"
31.1,59916,69.65212666666666,18.965533333333333,1,0,"true","false",-128,0,0,0,0,9,511,231219000,"true"
346.5,59916,53.55325666666667,8.56098,3,5,"false","false",0,0,0,0,0,11,329,218003000,"true"
307.8,59916,24.483394999999998,118.06934666666666,3,0,"true","true",-127,0,2.5,0,0,8,328,413700010,"true"
345.3,59916,52.459073333333336,4.594005,3,0,"false","false",0,0,0,0,0,10,121,244815000,"true"
250.2,59916,51.29928333333333,4.3258616666666665,3,5,"true","false",0,0,0,0,1,8,152,211855130,"true"
51.5,59916,37.45148166666667,126.32621999999999,1,0,"true","true",-128,0,0.5,0,0,9,511,440504560,"true"
293,59916,53.060015,5.3552583333333335,1,8,"false","false",-128,0,4.4,0,0,10,511,244690526,"true"
360,59916,24.431938333333335,117.8898,3,1,"true","true",-128,0,0,0,0,9,511,412362130,"true"
214.6,59916,51.39011333333334,6.738698333333334,1,0,"true","true",-128,0,5.1,0,1,10,511,211511410,"true"
360,59916,44.12115333333334,28.643829999999998,1,0,"true","true",-128,0,0,0,0,10,511,267210272,"true"
73.6,59916,22.55725,120.32181666666666,1,15,"true","false",-128,0,0,0,0,7,511,416004603,"true"
281.1,59916,26.088456666666666,-80.1737,1,15,"false","true",0,0,0,0,0,11,0,367650290,"true"
289.9,59916,51.90141166666667,5.54404,3,5,"true","true",-128,0,0,0,0,11,511,211539010,"true"
218.6,59916,33.88921666666667,130.8928,3,5,"false","false",0,0,0,0,0,11,28,431007299,"true"
360,59916,51.501866666666665,0.47854833333333335,2,0,"true","true",-128,0,0,0,0,10,511,232045501,"true"
270,59916,69.68750166666668,19.011174999999998,3,0,"true","false",0,0,0,0,0,7,262,257399000,"true"
19.5,59916,51.81144,4.655325,3,5,"true","true",0,0,0,0,1,9,47,244315614,"true"
360,59916,49.11819666666667,-123.1642,1,0,"true","true",-128,0,0,0,0,10,511,316003351,"true"
0,59916,51.77090333333333,5.140511666666667,1,0,"false","false",-128,0,0,0,1,10,511,244750390,"true"
360,59916,44.11657833333334,28.644416666666665,1,0,"true","true",-128,0,0,0,0,10,511,267010006,"true"
149.1,59916,59.322001666666665,18.10404833333333,1,0,"true","false",0,0,0,0,0,10,2,265522490,"true"
44.9,59916,38.3645,118.36196666666666,3,1,"false","false",0,0,0,0,0,60,84,413359650,"true"
61.3,59916,44.157505,28.656695,3,8,"false","false",-128,0,0.1,0,0,10,511,264900333,"true"
275.4,59916,52.63878166666667,6.069543333333333,1,0,"true","true",-128,0,0,0,0,11,511,244710867,"true"
103,59916,-29.791816666666666,31.343149999999998,3,0,"false","false",-127,0,6.9,0,0,10,100,311013800,"true"
204.3,59916,40.81337333333333,29.31618166666667,1,0,"false","true",0,0,0,0,0,9,2,273325210,"true"
360,59916,51.716186666666665,4.895018333333334,1,0,"true","true",-128,0,0,0,0,9,511,244660254,"true"
